ID,TipoConstrução,Zoneamento,FrenteLote,AreaLote,Rua,ConfigLote,Vizinhanca,TipoImovel,EstiloCasa,QualidadeGeral,CondicaoGeral,AnoConstrucao,AnoReforma,QualidadeExterior,CondicaoExterior,Fundacao,QualiPorao,CondiPorao,AreaTotalPorao,AreaHabitavel,NumeroQuarto,NumeroCozinha,TotalComodos,NumeroVagas,AreaVagas,AnoVenda,PrecoVenda
1242,20,Residencial_Baixa,83.0,9849,Pavimentada,Interno,Somerst,Casa Unifamiliar,Um Andar,7,6,2007,2007,Boa,Media,Concreto Vazado,Boa,Media,1689.0,1689,3,1,7,3.0,954.0,2007,248328.0
1243,85,Residencial_Baixa,85.0,10625,Pavimentada,Interno,NWAmes,Casa Unifamiliar,Foyer Dividido,7,6,1974,1974,Media,Media,Blocos de Concreto,Boa,Media,1053.0,1173,3,1,6,2.0,528.0,2010,170000.0
1245,70,Residencial_Baixa,,11435,Pavimentada,Esquina,Crawfor,Casa Unifamiliar,Dois Andar,8,7,1929,1950,Media,Media,Concreto Vazado,Boa,Media,792.0,1517,3,1,7,2.0,400.0,2006,230000.0
1246,80,Residencial_Baixa,78.0,12090,Pavimentada,Interno,NWAmes,Casa Unifamiliar,Nivel Dividido,6,7,1984,2003,Media,Media,Blocos de Concreto,Boa,Media,585.0,1868,3,1,7,2.0,477.0,2007,178000.0
1247,60,Residencial_Alta_Vila,65.0,8125,Pavimentada,Interno,Somerst,Casa Unifamiliar,Dois Andar,7,5,2005,2006,Boa,Media,Concreto Vazado,Boa,Media,756.0,1553,3,1,6,2.0,615.0,2006,186500.0
1248,80,Residencial_Baixa,,12328,Pavimentada,Interno,Mitchel,Casa Unifamiliar,Nivel Dividido,6,5,1976,1976,Media,Media,Blocos de Concreto,Media,Media,1012.0,1034,3,1,6,3.0,888.0,2010,169900.0
1249,75,Residencial_Media,60.0,9600,Pavimentada,Interno,OldTown,Casa Unifamiliar,Dois e Meio Andar Inacabado,6,5,1917,1950,Media,Media,Tijolos e Pedra,Boa,Media,735.0,2058,3,1,8,2.0,396.0,2008,129500.0
1250,20,Residencial_Baixa,60.0,7200,Pavimentada,Interno,NAmes,Casa Unifamiliar,Um Andar,5,7,1950,1950,Media,Media,Blocos de Concreto,Media,Media,876.0,988,3,1,6,1.0,276.0,2007,119000.0
1251,20,Residencial_Baixa,93.0,11160,Pavimentada,Esquina,NAmes,Casa Unifamiliar,Um Andar,7,5,1968,1968,Boa,Media,Blocos de Concreto,Media,Media,2110.0,2110,3,1,8,2.0,522.0,2010,244000.0
1252,120,Residencial_Baixa,,3136,Pavimentada,Esquina,NridgHt,Casa Geminada - final fileira,Um Andar,7,5,2003,2003,Boa,Media,Concreto Vazado,Boa,Media,1405.0,1405,2,1,6,2.0,478.0,2006,171750.0
1253,20,Residencial_Baixa,62.0,9858,Pavimentada,Interno,Mitchel,Casa Unifamiliar,Um Andar,5,6,1968,1968,Media,Media,Blocos de Concreto,Media,Media,864.0,874,3,1,5,1.0,288.0,2009,130000.0
1254,60,Residencial_Baixa,,17542,Pavimentada,Interno,Veenker,Casa Unifamiliar,Dois Andar,7,7,1974,2003,Boa,Media,Blocos de Concreto,Media,Media,1192.0,2167,3,1,9,2.0,518.0,2007,294000.0
1255,60,Residencial_Baixa,60.0,6931,Pavimentada,Interno,Edwards,Casa Unifamiliar,Dois Andar,7,5,2003,2004,Boa,Media,Concreto Vazado,Boa,Media,746.0,1656,3,1,7,2.0,397.0,2008,165400.0
1256,50,Residencial_Media,52.0,6240,Pavimentada,Interno,BrkSide,Casa Unifamiliar,Um e Meio Andar Finalizado,6,6,1931,1950,Media,Media,Tijolos e Pedra,Media,Razoavel,884.0,1367,3,1,6,1.0,560.0,2007,127500.0
1257,20,Residencial_Baixa,91.0,14303,Pavimentada,Esquina,NoRidge,Casa Unifamiliar,Um Andar,8,5,1994,1994,Boa,Media,Concreto Vazado,Boa,Media,1986.0,1987,2,1,7,2.0,691.0,2008,301500.0
1258,30,Residencial_Baixa,56.0,4060,Pavimentada,Esquina,Edwards,Casa Unifamiliar,Um Andar,5,8,1922,1950,Media,Media,Concreto Vazado,Razoavel,Media,864.0,864,2,1,4,0.0,0.0,2009,99900.0
1259,80,Residencial_Baixa,59.0,9587,Pavimentada,Interno,Gilbert,Casa Unifamiliar,Nivel Dividido,7,5,2005,2005,Boa,Media,Concreto Vazado,Boa,Media,856.0,1166,2,1,5,2.0,400.0,2008,190000.0
1260,20,Residencial_Baixa,65.0,9750,Pavimentada,Frente Dupla,NAmes,Casa Unifamiliar,Um Andar,6,8,1969,1969,Media,Media,Blocos de Concreto,Boa,Media,1054.0,1054,3,1,6,2.0,460.0,2008,151000.0
1261,60,Residencial_Baixa,,24682,Pavimentada,Fim de Rua,Gilbert,Casa Unifamiliar,Dois Andar,6,5,1999,1999,Media,Media,Concreto Vazado,Boa,Media,841.0,1675,3,1,7,2.0,502.0,2009,181000.0
1262,20,Residencial_Baixa,80.0,9600,Pavimentada,Interno,NAmes,Casa Unifamiliar,Um Andar,5,6,1956,1956,Media,Media,Blocos de Concreto,Media,Media,1050.0,1050,2,1,5,1.0,338.0,2009,128900.0
1263,50,Residencial_Baixa,,11250,Pavimentada,Interno,ClearCr,Casa Unifamiliar,Um e Meio Andar Finalizado,4,5,1957,1989,Media,Media,Blocos de Concreto,Media,Media,1104.0,1788,5,1,8,1.0,304.0,2009,161500.0
1264,70,Residencial_Baixa,60.0,13515,Pavimentada,Interno,BrkSide,Casa Unifamiliar,Dois Andar,6,6,1919,1950,Media,Media,Concreto Vazado,Media,Media,764.0,1824,3,1,8,2.0,520.0,2007,180500.0
1265,120,Residencial_Alta_Apartamento,34.0,4060,Pavimentada,Interno,NAmes,Casa Geminada - final fileira,Um Andar,6,5,1998,1999,Boa,Media,Concreto Vazado,Boa,Media,1405.0,1337,2,1,5,2.0,511.0,2008,181000.0
1266,160,Residencial_Alta_Vila,35.0,3735,Pavimentada,Frente Tripla,Somerst,Casa Geminada - final fileira,Dois Andar,7,5,1999,1999,Boa,Media,Concreto Vazado,Boa,Media,691.0,1452,3,1,6,2.0,506.0,2006,183900.0
1267,190,Residencial_Media,60.0,10120,Pavimentada,Interno,OldTown,Conversao duas familias,Dois e Meio Andar Inacabado,7,4,1910,1950,Razoavel,Media,Blocos de Concreto,Media,Media,925.0,1889,4,2,9,1.0,308.0,2007,122000.0
1270,50,Residencial_Baixa,78.0,11344,Pavimentada,Interno,NAmes,Casa Unifamiliar,Um e Meio Andar Finalizado,5,5,1958,1958,Media,Media,Blocos de Concreto,Media,Media,874.0,1524,3,1,7,1.0,315.0,2007,144000.0
1271,40,Residencial_Baixa,,23595,Pavimentada,Interno,ClearCr,Casa Unifamiliar,Um Andar,7,6,1979,1979,Boa,Media,Concreto Vazado,Boa,Media,1332.0,1524,0,1,4,2.0,586.0,2010,260000.0
1272,20,Residencial_Baixa,,9156,Pavimentada,Interno,NWAmes,Casa Unifamiliar,Um Andar,6,7,1968,1968,Media,Media,Blocos de Concreto,Media,Media,1489.0,1489,3,1,7,2.0,462.0,2009,185750.0
1273,20,Residencial_Baixa,,13526,Pavimentada,Fim de Rua,Sawyer,Casa Unifamiliar,Um Andar,5,6,1965,1965,Media,Media,Blocos de Concreto,Media,Media,935.0,935,3,1,5,1.0,288.0,2006,137000.0
1274,80,Residencial_Baixa,124.0,11512,Pavimentada,Esquina,Edwards,Casa Unifamiliar,Nivel Dividido,6,7,1959,2006,Media,Media,Blocos de Concreto,Media,Media,1019.0,1357,2,1,5,1.0,312.0,2008,177000.0
1275,50,Residencial_Baixa,53.0,5362,Pavimentada,Esquina,Crawfor,Casa Unifamiliar,Um e Meio Andar Finalizado,5,6,1910,2003,Media,Media,Concreto Vazado,Media,Media,661.0,1250,3,1,8,2.0,552.0,2007,139000.0
1276,90,Residencial_Baixa,95.0,11345,Pavimentada,Esquina,NAmes,Duplex,Dois Andar,5,5,1948,1950,Media,Media,Blocos de Concreto,Media,Media,928.0,1920,4,2,10,2.0,400.0,2007,137000.0
1277,60,Residencial_Baixa,,12936,Pavimentada,Fim de Rua,NWAmes,Casa Unifamiliar,Dois Andar,6,6,1972,1972,Media,Media,Blocos de Concreto,Media,Boa,723.0,1395,3,1,6,2.0,497.0,2009,162000.0
1278,80,Residencial_Baixa,,17871,Pavimentada,Fim de Rua,NWAmes,Casa Unifamiliar,Nivel Dividido,6,5,1967,1976,Media,Media,Blocos de Concreto,Boa,Media,1680.0,1724,3,1,7,2.0,480.0,2009,197900.0
1279,60,Residencial_Baixa,75.0,9473,Pavimentada,Interno,CollgCr,Casa Unifamiliar,Dois Andar,8,5,2002,2002,Boa,Media,Concreto Vazado,Boa,Media,1128.0,2031,3,1,7,2.0,577.0,2008,237000.0
1280,50,Comercial,60.0,7500,Pavimentada,Interno,IDOTRR,Casa Unifamiliar,Um e Meio Andar Finalizado,4,4,1920,1950,Media,Boa,Blocos de Concreto,Media,Media,698.0,1128,2,1,6,2.0,528.0,2010,68400.0
1281,20,Residencial_Baixa,67.0,9808,Pavimentada,Interno,CollgCr,Casa Unifamiliar,Um Andar,7,5,2002,2002,Boa,Media,Concreto Vazado,Boa,Media,1573.0,1573,3,1,6,2.0,544.0,2009,227000.0
1282,20,Residencial_Baixa,50.0,8049,Pavimentada,Fim de Rua,Timber,Casa Unifamiliar,Um Andar,7,5,1990,1990,Media,Media,Blocos de Concreto,Boa,Media,1309.0,1339,2,1,6,2.0,484.0,2006,180000.0
1283,20,Residencial_Baixa,61.0,8800,Pavimentada,Interno,CollgCr,Casa Unifamiliar,Um Andar,5,7,1977,2008,Media,Media,Blocos de Concreto,Boa,Media,1040.0,1040,3,1,5,2.0,484.0,2009,150500.0
1284,90,Residencial_Baixa,94.0,9400,Pavimentada,Esquina,Mitchel,Duplex,Dois Andar,6,5,1971,1971,Media,Media,Blocos de Concreto,Media,Media,912.0,1824,4,2,8,0.0,0.0,2010,139000.0
1285,50,Residencial_Baixa,50.0,9638,Pavimentada,Interno,SWISU,Casa Unifamiliar,Um e Meio Andar Finalizado,6,7,1919,1990,Media,Media,Concreto Vazado,Media,Media,804.0,2447,4,1,10,1.0,336.0,2010,169000.0
1286,50,Residencial_Media,50.0,6000,Pavimentada,Interno,BrkSide,Casa Unifamiliar,Um e Meio Andar Finalizado,6,6,1939,1950,Media,Razoavel,Blocos de Concreto,Media,Media,780.0,1412,4,1,6,1.0,280.0,2009,132500.0
1287,20,Residencial_Baixa,,9790,Pavimentada,Interno,NWAmes,Casa Unifamiliar,Um Andar,6,5,1963,1963,Media,Media,Blocos de Concreto,Media,Media,1328.0,1328,3,1,6,2.0,528.0,2010,143000.0
1288,20,Residencial_Baixa,,36500,Pavimentada,Interno,ClearCr,Casa Unifamiliar,Um Andar,5,5,1964,1964,Media,Boa,Blocos de Concreto,Media,Media,1624.0,1582,4,1,7,2.0,390.0,2006,190000.0
1289,120,Residencial_Baixa,40.0,5664,Pavimentada,Interno,StoneBr,Casa Geminada - final fileira,Um Andar,8,5,2000,2000,Boa,Media,Concreto Vazado,Boa,Media,1501.0,1659,2,1,5,2.0,499.0,2009,278000.0
1290,60,Residencial_Baixa,86.0,11065,Pavimentada,Interno,NridgHt,Casa Unifamiliar,Dois Andar,8,5,2006,2006,Boa,Media,Concreto Vazado,Boa,Media,1085.0,1970,3,1,8,3.0,753.0,2006,281000.0
1291,80,Residencial_Baixa,,14112,Pavimentada,Esquina,NAmes,Casa Unifamiliar,Nivel Dividido,5,7,1964,1964,Media,Media,Concreto Vazado,Media,Media,1152.0,1152,3,1,6,2.0,484.0,2010,180500.0
1292,160,Residencial_Media,21.0,1680,Pavimentada,Interno,BrDale,Casa Geminada - meio de fileira,Dois Andar,5,7,1972,1972,Media,Media,Blocos de Concreto,Media,Media,630.0,1302,3,1,6,1.0,264.0,2009,119500.0
1293,70,Residencial_Media,60.0,6600,Pavimentada,Esquina,OldTown,Casa Unifamiliar,Dois Andar,5,4,1892,1965,Media,Media,Pedra,Media,Media,994.0,2372,4,2,11,1.0,432.0,2009,107500.0
1294,60,Residencial_Baixa,78.0,10140,Pavimentada,Interno,NWAmes,Casa Unifamiliar,Dois Andar,7,5,1976,1976,Media,Media,Concreto Vazado,Boa,Media,832.0,1664,4,1,8,2.0,528.0,2006,162900.0
1295,20,Residencial_Baixa,60.0,8172,Pavimentada,Interno,Edwards,Casa Unifamiliar,Um Andar,5,7,1955,1990,Media,Media,Blocos de Concreto,Media,Media,864.0,864,2,1,5,2.0,572.0,2006,115000.0
1296,20,Residencial_Baixa,70.0,8400,Pavimentada,Interno,NAmes,Casa Unifamiliar,Um Andar,5,5,1968,1968,Media,Media,Blocos de Concreto,Media,Media,1052.0,1052,3,1,5,1.0,288.0,2006,138500.0
1297,20,Residencial_Baixa,80.0,8700,Pavimentada,Interno,NAmes,Casa Unifamiliar,Um Andar,5,6,1963,1963,Media,Boa,Blocos de Concreto,Media,Media,1120.0,1128,3,1,6,2.0,525.0,2008,155000.0
1298,180,Residencial_Media,35.0,3675,Pavimentada,Interno,Edwards,Casa Geminada - final fileira,Foyer Dividido,6,5,2005,2006,Media,Media,Concreto Vazado,Boa,Media,547.0,1072,2,1,5,2.0,525.0,2006,140000.0
1299,60,Residencial_Baixa,313.0,63887,Pavimentada,Esquina,Edwards,Casa Unifamiliar,Dois Andar,10,5,2008,2008,Excelente,Media,Concreto Vazado,Excelente,Media,6110.0,5642,3,1,12,2.0,1418.0,2008,160000.0
1300,20,Residencial_Baixa,75.0,7500,Pavimentada,Interno,NAmes,Casa Unifamiliar,Um Andar,5,7,1959,1994,Media,Media,Blocos de Concreto,Media,Media,1246.0,1246,3,1,6,1.0,305.0,2010,154000.0
1301,60,Residencial_Baixa,,10762,Pavimentada,Fim de Rua,Gilbert,Casa Unifamiliar,Dois Andar,7,5,1999,1999,Boa,Media,Concreto Vazado,Boa,Media,978.0,1983,3,1,9,2.0,490.0,2009,225000.0
1302,70,Residencial_Baixa,,7500,Pavimentada,Interno,Crawfor,Casa Unifamiliar,Dois Andar,6,7,1942,1950,Media,Media,Blocos de Concreto,Media,Media,771.0,1494,3,1,7,1.0,213.0,2009,177500.0
1303,60,Residencial_Baixa,92.0,10120,Pavimentada,Interno,NoRidge,Casa Unifamiliar,Dois Andar,8,5,1994,1994,Boa,Media,Concreto Vazado,Boa,Media,1165.0,2526,4,1,8,3.0,844.0,2006,290000.0
1304,20,Residencial_Baixa,73.0,8688,Pavimentada,Interno,Somerst,Casa Unifamiliar,Um Andar,7,5,2005,2005,Boa,Media,Concreto Vazado,Boa,Media,1616.0,1616,3,1,7,3.0,834.0,2006,232000.0
1305,160,Residencial_Media,32.0,3363,Pavimentada,Interno,Edwards,Casa Geminada - final fileira,Dois Andar,7,5,2004,2004,Boa,Media,Concreto Vazado,Boa,Media,976.0,1708,3,1,7,2.0,380.0,2006,130000.0
1306,20,Residencial_Baixa,108.0,13173,Pavimentada,Esquina,NridgHt,Casa Unifamiliar,Um Andar,9,5,2006,2007,Boa,Media,Concreto Vazado,Excelente,Media,1652.0,1652,2,1,6,2.0,840.0,2009,325000.0
1307,120,Residencial_Baixa,48.0,6955,Pavimentada,Interno,NridgHt,Casa Geminada - final fileira,Um Andar,7,5,2005,2006,Boa,Media,Concreto Vazado,Boa,Media,1368.0,1368,2,1,6,2.0,474.0,2006,202500.0
1308,20,Residencial_Baixa,60.0,8072,Pavimentada,Interno,CollgCr,Casa Unifamiliar,Um Andar,5,5,1994,1995,Media,Boa,Concreto Vazado,Boa,Boa,990.0,990,3,1,5,2.0,480.0,2009,138000.0
1309,20,Residencial_Media,100.0,12000,Pavimentada,Interno,OldTown,Casa Unifamiliar,Um Andar,5,7,1948,2005,Media,Media,Blocos de Concreto,Media,Media,924.0,1122,2,1,6,2.0,528.0,2008,147000.0
1310,20,Residencial_Baixa,,7153,Pavimentada,Interno,SawyerW,Casa Unifamiliar,Um Andar,6,5,1991,1991,Media,Media,Blocos de Concreto,Boa,Media,1278.0,1294,3,1,6,2.0,496.0,2008,179200.0
1311,20,Residencial_Baixa,100.0,17500,Pavimentada,Interno,Crawfor,Casa Unifamiliar,Um Andar,7,8,1959,2002,Boa,Boa,Concreto Vazado,Boa,Media,1902.0,1902,3,1,7,2.0,567.0,2010,335000.0
1312,20,Residencial_Baixa,68.0,8814,Pavimentada,Interno,CollgCr,Casa Unifamiliar,Um Andar,7,5,2005,2007,Boa,Media,Concreto Vazado,Boa,Media,1274.0,1274,3,1,6,2.0,508.0,2007,203000.0
1313,60,Residencial_Baixa,,9572,Pavimentada,Interno,NoRidge,Casa Unifamiliar,Dois Andar,8,5,1990,1990,Boa,Media,Concreto Vazado,Excelente,Media,1453.0,2810,4,1,9,2.0,750.0,2007,302000.0
1314,60,Residencial_Baixa,108.0,14774,Pavimentada,Esquina,NoRidge,Casa Unifamiliar,Dois Andar,9,5,1999,1999,Boa,Media,Concreto Vazado,Boa,Media,1393.0,2599,4,1,10,3.0,779.0,2010,333168.0
1315,20,Residencial_Baixa,60.0,8190,Pavimentada,Interno,Edwards,Casa Unifamiliar,Um Andar,4,6,1954,1954,Media,Media,Blocos de Concreto,Media,Media,948.0,948,3,1,5,1.0,280.0,2007,119000.0
1316,60,Residencial_Baixa,85.0,11075,Pavimentada,Interno,NAmes,Casa Unifamiliar,Dois Andar,6,5,1969,1969,Media,Media,Blocos de Concreto,Razoavel,Media,952.0,2112,4,1,9,2.0,576.0,2008,206900.0
1317,20,Residencial_Baixa,61.0,10226,Pavimentada,Interno,CollgCr,Casa Unifamiliar,Um Andar,8,5,2008,2008,Boa,Media,Concreto Vazado,Excelente,Media,1622.0,1630,3,1,8,3.0,860.0,2009,295493.0
1318,120,Residencial_Alta_Vila,47.0,4230,Pavimentada,Esquina,Somerst,Casa Geminada - final fileira,Um Andar,7,5,2006,2007,Boa,Media,Concreto Vazado,Excelente,Boa,1352.0,1352,2,1,5,2.0,466.0,2007,208900.0
1319,20,Residencial_Baixa,,14781,Pavimentada,Fim de Rua,CollgCr,Casa Unifamiliar,Um Andar,8,5,2001,2002,Boa,Media,Concreto Vazado,Boa,Media,1753.0,1787,3,1,7,3.0,748.0,2006,275000.0
1320,20,Residencial_Baixa,75.0,10215,Pavimentada,Interno,Edwards,Casa Unifamiliar,Um Andar,4,5,1954,1954,Media,Media,Concreto Vazado,Media,Media,864.0,948,3,1,5,1.0,248.0,2007,111000.0
1321,20,Residencial_Baixa,70.0,8400,Pavimentada,Interno,NAmes,Casa Unifamiliar,Um Andar,6,3,1957,1957,Media,Media,Blocos de Concreto,Media,Media,1478.0,1478,3,1,6,2.0,442.0,2009,156500.0
1322,20,Residencial_Baixa,,6627,Pavimentada,Esquina,BrkSide,Casa Unifamiliar,Um Andar,3,6,1949,1950,Media,Media,Blocos de Concreto,,,0.0,720,2,1,4,1.0,287.0,2008,72500.0
1323,60,Residencial_Baixa,107.0,10186,Pavimentada,Interno,NoRidge,Casa Unifamiliar,Dois Andar,7,5,1992,1992,Boa,Media,Concreto Vazado,Boa,Media,750.0,1923,3,1,8,2.0,564.0,2010,190000.0
1324,30,Residencial_Baixa,50.0,5330,Pavimentada,Interno,BrkSide,Casa Unifamiliar,Um Andar,4,7,1940,1950,Razoavel,Media,Blocos de Concreto,Media,Media,420.0,708,2,1,5,0.0,0.0,2009,82500.0
1325,20,Residencial_Baixa,75.0,9986,Pavimentada,Interno,Somerst,Casa Unifamiliar,Um Andar,8,5,2006,2007,Boa,Media,Concreto Vazado,Excelente,Media,1795.0,1795,2,1,7,3.0,895.0,2007,147000.0
1326,30,Residencial_Media,40.0,3636,Pavimentada,Interno,IDOTRR,Casa Unifamiliar,Um Andar,4,4,1922,1950,Media,Media,Tijolos e Pedra,Media,Razoavel,796.0,796,2,1,5,0.0,0.0,2008,55000.0
1327,30,Residencial_Alta_Apartamento,70.0,4270,Pavimentada,Interno,Edwards,Casa Unifamiliar,Um Andar,3,6,1931,2006,Media,Media,Tijolos e Pedra,Media,Media,544.0,774,3,1,6,0.0,0.0,2007,79000.0
1328,20,Residencial_Baixa,60.0,6600,Pavimentada,Interno,Mitchel,Casa Unifamiliar,Um Andar,5,9,1982,2008,Boa,Boa,Blocos de Concreto,Media,Media,816.0,816,3,1,5,1.0,264.0,2008,130500.0
1329,50,Residencial_Media,60.0,10440,Pavimentada,Esquina,OldTown,Casa Unifamiliar,Um e Meio Andar Finalizado,6,7,1920,1950,Boa,Boa,Tijolos e Pedra,Boa,Media,1510.0,2792,5,1,8,2.0,520.0,2008,256000.0
1330,60,Residencial_Baixa,63.0,9084,Pavimentada,Interno,Gilbert,Casa Unifamiliar,Dois Andar,7,5,1998,1998,Media,Media,Concreto Vazado,Boa,Media,935.0,1632,3,1,8,2.0,462.0,2006,176500.0
1331,20,Residencial_Baixa,85.0,10000,Pavimentada,Interno,Somerst,Casa Unifamiliar,Um Andar,8,5,2006,2006,Boa,Media,Concreto Vazado,Boa,Boa,1588.0,1588,3,1,7,3.0,825.0,2007,227000.0
1332,80,Residencial_Baixa,55.0,10780,Pavimentada,Interno,CollgCr,Casa Unifamiliar,Nivel Dividido,5,5,1976,1976,Media,Media,Blocos de Concreto,Media,Media,911.0,954,3,1,6,2.0,576.0,2006,132500.0
1333,20,Residencial_Baixa,67.0,8877,Pavimentada,Interno,Edwards,Casa Unifamiliar,Um Andar,4,6,1938,1958,Media,Media,Blocos de Concreto,Media,Media,816.0,816,2,1,3,1.0,288.0,2009,100000.0
1334,50,Residencial_Media,60.0,7200,Pavimentada,Esquina,IDOTRR,Casa Unifamiliar,Um e Meio Andar Finalizado,5,6,1938,1995,Media,Media,Blocos de Concreto,Media,Media,803.0,1360,2,1,6,1.0,297.0,2006,125500.0
1335,160,Residencial_Media,24.0,2368,Pavimentada,Interno,BrDale,Casa Geminada - final fileira,Dois Andar,5,6,1970,1970,Media,Media,Blocos de Concreto,Media,Media,765.0,1365,3,1,7,2.0,440.0,2009,125000.0
1336,20,Residencial_Baixa,80.0,9650,Pavimentada,Interno,NWAmes,Casa Unifamiliar,Um Andar,6,5,1977,1977,Media,Media,Blocos de Concreto,Boa,Media,1350.0,1334,2,1,6,2.0,630.0,2009,167900.0
1337,90,Residencial_Baixa,87.0,9246,Pavimentada,Interno,NWAmes,Duplex,Um Andar,5,5,1973,1973,Media,Media,Blocos de Concreto,Media,Media,1656.0,1656,4,2,8,2.0,506.0,2008,135000.0
1338,30,Residencial_Media,153.0,4118,Pavimentada,Esquina,OldTown,Casa Unifamiliar,Um Andar,4,4,1941,1950,Media,Media,Blocos de Concreto,Media,Media,693.0,693,2,1,4,0.0,0.0,2006,52500.0
1339,60,Residencial_Baixa,95.0,13450,Pavimentada,Esquina,CollgCr,Casa Unifamiliar,Dois Andar,7,5,2002,2002,Boa,Media,Concreto Vazado,Boa,Media,916.0,1861,3,1,8,2.0,492.0,2006,200000.0
1340,20,Residencial_Baixa,120.0,9560,Pavimentada,Esquina,CollgCr,Casa Unifamiliar,Um Andar,5,7,1972,1972,Media,Boa,Blocos de Concreto,Media,Media,864.0,864,3,1,5,1.0,288.0,2006,128500.0
1341,20,Residencial_Baixa,70.0,8294,Pavimentada,Interno,NAmes,Casa Unifamiliar,Um Andar,4,5,1971,1971,Media,Media,Blocos de Concreto,Media,Media,858.0,872,3,1,5,4.0,480.0,2007,123000.0
1342,20,Residencial_Baixa,66.0,13695,Pavimentada,Interno,SawyerW,Casa Unifamiliar,Um Andar,6,5,2003,2004,Media,Media,Concreto Vazado,Boa,Media,1114.0,1114,3,1,6,2.0,576.0,2008,155000.0
1343,60,Residencial_Baixa,,9375,Pavimentada,Interno,CollgCr,Casa Unifamiliar,Dois Andar,8,5,2002,2002,Boa,Media,Concreto Vazado,Boa,Media,1284.0,2169,3,1,7,2.0,647.0,2007,228500.0
1344,50,Residencial_Baixa,57.0,7558,Pavimentada,Interno,Crawfor,Casa Unifamiliar,Um e Meio Andar Finalizado,6,6,1928,1950,Media,Media,Tijolos e Pedra,Media,Media,896.0,1913,3,1,9,2.0,342.0,2009,177000.0
1345,60,Residencial_Baixa,85.0,11103,Pavimentada,Esquina,CollgCr,Casa Unifamiliar,Dois Andar,7,5,2006,2006,Boa,Media,Concreto Vazado,Boa,Media,728.0,1456,3,1,8,2.0,440.0,2007,155835.0
1346,30,Residencial_Media,50.0,6000,Pavimentada,Interno,OldTown,Casa Unifamiliar,Um Andar,4,4,1920,1950,Media,Media,Concreto Vazado,Media,Media,960.0,960,2,1,5,1.0,308.0,2007,108500.0
1347,20,Residencial_Baixa,,20781,Pavimentada,Fim de Rua,NWAmes,Casa Unifamiliar,Um Andar,7,7,1968,2003,Media,Media,Blocos de Concreto,Media,Media,1568.0,2156,3,1,9,2.0,508.0,2006,262500.0
1348,20,Residencial_Baixa,93.0,15306,Pavimentada,Esquina,Timber,Casa Unifamiliar,Um Andar,8,5,2006,2007,Boa,Media,Concreto Vazado,Excelente,Media,1732.0,1776,3,1,7,3.0,712.0,2007,283463.0
1349,20,Residencial_Baixa,,16196,Pavimentada,Interno,SawyerW,Casa Unifamiliar,Um Andar,7,5,1998,1998,Boa,Media,Concreto Vazado,Boa,Media,1482.0,1494,3,1,5,2.0,514.0,2007,215000.0
1350,70,Residencial_Media,50.0,5250,Pavimentada,Interno,OldTown,Casa Unifamiliar,Dois Andar,8,5,1872,1987,Media,Boa,Tijolos e Pedra,Media,Razoavel,684.0,2358,4,1,8,0.0,0.0,2008,122000.0
1351,90,Residencial_Baixa,91.0,11643,Pavimentada,Interno,NAmes,Duplex,Dois Andar,5,5,1969,1969,Media,Media,Blocos de Concreto,Media,Media,1248.0,2634,6,2,12,4.0,968.0,2009,200000.0
1352,60,Residencial_Baixa,70.0,9247,Pavimentada,Interno,NAmes,Casa Unifamiliar,Dois Andar,6,6,1962,1962,Media,Media,Blocos de Concreto,Media,Media,858.0,1716,4,1,8,2.0,490.0,2008,171000.0
1353,50,Residencial_Media,50.0,6000,Pavimentada,Interno,BrkSide,Casa Unifamiliar,Um e Meio Andar Finalizado,6,9,1937,2000,Boa,Media,Tijolos e Pedra,Media,Media,698.0,1176,2,1,4,2.0,624.0,2009,134900.0
1355,60,Residencial_Baixa,,10316,Pavimentada,Interno,CollgCr,Casa Unifamiliar,Dois Andar,7,5,2000,2000,Boa,Media,Concreto Vazado,Boa,Media,992.0,1865,3,1,7,3.0,839.0,2008,235000.0
1356,80,Residencial_Baixa,102.0,10192,Pavimentada,Interno,NWAmes,Casa Unifamiliar,Nivel Dividido,7,6,1968,1992,Media,Media,Blocos de Concreto,Media,Media,570.0,1920,4,1,8,2.0,487.0,2006,170000.0
1357,20,Residencial_Baixa,,9477,Pavimentada,Esquina,NAmes,Casa Unifamiliar,Um Andar,5,5,1966,1966,Media,Media,Blocos de Concreto,Media,Media,864.0,892,3,1,5,1.0,264.0,2008,110000.0
1358,20,Residencial_Baixa,,12537,Pavimentada,Fim de Rua,NAmes,Casa Unifamiliar,Um Andar,5,6,1971,2008,Media,Media,Blocos de Concreto,Media,Media,1078.0,1078,3,1,6,2.0,500.0,2010,149900.0
1359,160,Residencial_Alta_Vila,,2117,Pavimentada,Interno,Somerst,Casa Geminada - meio de fileira,Dois Andar,6,5,2000,2000,Boa,Media,Concreto Vazado,Boa,Media,756.0,1573,3,1,5,2.0,440.0,2010,177500.0
1360,20,Residencial_Baixa,129.0,16737,Pavimentada,Frente Tripla,NridgHt,Casa Unifamiliar,Um Andar,9,5,2004,2005,Boa,Media,Concreto Vazado,Excelente,Media,1980.0,1980,3,1,8,3.0,770.0,2006,315000.0
